sentence_id	sentence	sentence_domain	source
19f6a1c045308526fcc15c058fcbb62c85bdf4bc1b538c96cc7ec6d7d842e636	כֵּן־צְדָקָ֥ה לְחַיִּ֑ים וּמְרַדֵּ֖ף רָעָ֣ה לְמוֹתֽוֹ׃		book of proverbs
19f7a106d6c2dec5a37df82501bcdc1d447a398269ed1050f509cf1de29c4415	בְּאֹֽרַח־צְדָקָ֥ה חַיִּ֑ים וְדֶ֖רֶךְ נְתִיבָ֣ה אַל־מָֽוֶת׃		book of proverbs
1a0dc24e3ec2b096cd423e27f4f0fe60ddc58ed06281f6bf91090ee3ba487249	שְׁתֵה־מַ֥יִם מִבּוֹרֶ֑ךָ וְ֝נֹזְלִ֗ים מִתּ֥וֹךְ בְּאֵרֶֽךָ׃		book of proverbs
1a449a37e9d6e3e2b0ae4dbf25150c61ede751e4b50832bb76fcbee7ae063757	בֵּ֣ית צַ֭דִּיק חֹ֣סֶן רָ֑ב וּבִתְבוּאַ֖ת רָשָׁ֣ע נֶעְכָּֽרֶת׃		book of proverbs
1aa1908767174f9b0d9702ac3c71aadf753428b6aef25729a53bdf038dff6baf	אַל־תּ֥וֹסְףְ עַל־דְּבָרָ֑יו פֶּן־יוֹכִ֖יחַ בְּךָ֣ וְנִכְזָֽבְתָּ׃ פ		book of proverbs
1ae3a394fd4e5e0cef5f16b35e0679f0b96f337390487d609eaac7a200cefcd4	רְֽצוֹן־מֶ֭לֶךְ לְעֶ֣בֶד מַשְׂכִּ֑יל וְ֝עֶבְרָת֗וֹ תִּהְיֶ֥ה מֵבִֽישׁ׃		book of proverbs
1ae6b9f534aa2fbfb9ae38493350500f21b9340a4a244b2e2c763bf5745048a3	יָפ֣וּצוּ מַעְיְנֹתֶ֣יךָ ח֑וּצָה בָּ֝רְחֹב֗וֹת פַּלְגֵי־מָֽיִם׃		book of proverbs
1b06e2c02290f79b5e4ab0c7e75d0dd5694a71848ac4214681d42bf586e00274	אֹ֣הֵֽב פֶּ֭שַׁע אֹהֵ֣ב מַצָּ֑ה מַגְבִּ֥יהַּ פִּ֝תְח֗וֹ מְבַקֶּשׁ־שָֽׁבֶר׃		book of proverbs
1b33318c122cab969803f19126f37af36799f59e3c9d63a52ac21356bada060b	הַרְחֵ֣ק מֵעָלֶ֣יהָ דַרְכֶּ֑ךָ וְאַל־תִּ֝קְרַ֗ב אֶל־פֶּ֥תַח בֵּיתָֽהּ׃		book of proverbs
1c261a3b91342e819ad57fe8b74c2ec40085fb3057c25fd450e854aada2ff4d8	שִׁ֭מְעוּ כִּֽי־נְגִידִ֣ים אֲדַבֵּ֑ר וּמִפְתַּ֥ח שְׂ֝פָתַ֗י מֵישָׁרִֽים׃		book of proverbs
1c3383e37d891311c2e724cde56400eddb1bf420ad15ca632a36bd73c98b50a5	דּ֤וֹר׀ חֲרָב֣וֹת שִׁנָּיו֮ וּֽמַאֲכָל֪וֹת מְֽתַלְּעֹ֫תָ֥יו לֶאֱכֹ֣ל עֲנִיִּ֣ים מֵאֶ֑רֶץ וְ֝אֶבְיוֹנִ֗ים מֵאָדָֽם׃ פ		book of proverbs
1c733eeb541c7c5a9584e281f9e7678dec3a9391d298a97af12bdb6f90634411	מִגְדַּל־עֹ֭ז שֵׁ֣ם יְהוָ֑ה בּֽוֹ־יָר֖וּץ צַדִּ֣יק וְנִשְׂגָּֽב׃		book of proverbs
1ca2429d7babde61f88e76f9b284fe227a268f0cdc6877d1c928bfcaa441d7e9	עָר֤וּם רָאָ֣ה רָעָ֣ה נִסְתָּ֑ר פְּ֝תָאיִ֗ם עָבְר֥וּ נֶעֱנָֽשׁוּ׃		book of proverbs
1d29de061c284d116cc0de59caf22831c23e05393fce4ef6a5686d55ada5897d	שִׂפְתֵ֣י צַ֭דִּיק יֵדְע֣וּן רָצ֑וֹן וּפִ֥י רְ֝שָׁעִ֗ים תַּהְפֻּכֽוֹת׃		book of proverbs
1d61bc60348f0b5801bd5a6c487804ce4dcb29e4963c2fa38d5ad323a3273e00	אֵ֣ין חָ֭כְמָה וְאֵ֣ין תְּבוּנָ֑ה וְאֵ֥ין עֵ֝צָ֗ה לְנֶ֣גֶד יְהוָֽה׃ פ		book of proverbs
1e09a74f4d210c6367e092057cad0f0082343bdca3df483ef7c26377c212b992	קָשְׁרֵ֣ם עַל־לִבְּךָ֣ תָמִ֑יד עָ֝נְדֵ֗ם עַל־גַּרְגְּרֹתֶֽךָ׃		book of proverbs
1e659c8aee566865792822a08430f61809f819c3529a7c39a4c94408d060ebd1	"""מדוע לא להאריך בחודשיים ולהמתין להחלטת הבג""ץ"""		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129223.doc
1ee1423e5cd6c2766de9ce0da4d93b4a753d1b03379c8858d5170d0050cda03f	"""אנחנו בני האדם מסתובבים ועושים קצת ""קיבעצן"""		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
1f1d63be8a210565d3659df6328982e7ac23fa4094760fca698ee1dbad21e178	לא טוב לערוך הצבעות בין שמונה ל=שמונה וחצי		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
1f4dab8b9a42f5f9b081533e0602fc1da8a34836501f5a9a61dd40cc4a59393c	"""עד לגיבוש ""נוהל לתלונות מאבטחי שב""כ"""		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc
1faefd29986eab644f398950d2e079e7584084ba59f1183d950002ff3491febc	ומענק הלידה עבור הילד הראשון יוגדל ב=מאתיים שקלים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
202184d90fc714ffe4087662b70f57ef1fa50d167519d9d0ad0e0683fc02684a	תּוֹעֲבַ֣ת יְ֭הוָה שִׂפְתֵי־שָׁ֑קֶר וְעֹשֵׂ֖י אֱמוּנָ֣ה רְצוֹנֽוֹ׃		book of proverbs
2049ecbf7682f37dbe9c60e5fc7a92a91f769e6ad4145d3f1b2e695a09da5668	ובמקרו בצדק גם נופפו בזה לא מעט		???? ????? - https://fs.knesset.gov.il//19/Plenum/19_ptm_242916.doc
20918e400789b483da5122f3988f1f267db597e8c7af5b5a1fe46ee0a07ca192	 עכשו שעברתי לשפת תכנות חדשה אני מבין כמה לתכנת בפייתון זה קל		ציטוט עצמי
20d92ae913530ecb5dbf266d061072639f8c543bde703ff00e0456e15f6e48fa	שאול יהלום, גילה פינקלשטיין, מרינה סולודקין		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
20ff42f0baaa8133bb3da0edf9603733bddf9d59d8a4c3497476a293511d06d3	יִֽהְיוּ־לְךָ֥ לְבַדֶּ֑ךָ וְאֵ֖ין לְזָרִ֣ים אִתָּֽךְ׃		book of proverbs
21041ef22322ae342183052f0bee982d96a5a5e3c5c874e0c649b8422b1023d6	כִּ֭מְעַט הָיִ֣יתִי בְכָל־רָ֑ע בְּת֖וֹךְ קָהָ֣ל וְעֵדָֽה׃		book of proverbs
21319517eeef202a1e13e5c7bcb395ad7ef7e776026cfd05c7eba27b5e8e0e74	מִפְּרִ֣י פִי־אִ֭ישׁ יֹ֣אכַל ט֑וֹב וְנֶ֖פֶשׁ בֹּגְדִ֣ים חָמָֽס׃		book of proverbs
21802436985d3219afa3db86addcab5690864e1a945b75b19cb779d43a1a6b21	תְּחִלַּ֣ת חָ֭כְמָה יִרְאַ֣ת יְהוָ֑ה וְדַ֖עַת קְדֹשִׁ֣ים בִּינָֽה׃		book of proverbs
21b879f607597ab31abc2b8ab6510c5806450078073320acb5e9b119640458c7	נאדיה חילו, רונית תירוש ואסתרינה טרטמן		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc
2223b54b65342b9c782b7c89edb8edc888eead743fa1220b444a1525d9643a8d	"""קורא לציבור להגיע מחר בשעה ארבע וחצי להפגנה באזור ""בנייני האומה"""		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
222a00623540adbe3055652ff481c392da70afba796ab7800740fe6111bfc54f	אַל־תִּ֭תְרַע אֶת־בַּ֣עַל אָ֑ף וְאֶת־אִ֥ישׁ חֵ֝מוֹת לֹ֣א תָבֽוֹא׃		book of proverbs
224442e4afb664c099d0269081380cc8fcc0299794426b39ad5459caa1beaed6	לכסא יש ארבע רגליים. לתל אופן יש שלוש גלגלים		ציטוט עצמי
2250a86e943ab6100dcdc2590038f95d90a75e3df1b0e71154f18c027e055163	המילטון כתב את הפדרליסט ורות גביזון כתבה את ההקדמה		ציטוט עצמי 
2251a5b8e14d26bf8a586ce5b5c735624fe2f18194b8969c7d58a05f79bbd8f2	לִֽי־עֵ֭צָה וְתוּשִׁיָּ֑ה אֲנִ֥י בִ֝ינָ֗ה לִ֣י גְבוּרָֽה׃		book of proverbs
225f01bbfcc71ca3af367239f05b22a2aa9ae959e1a7f5b119d18a899dbe350f	מצפים להכניס כ=שלוש מאות מיליון שקל מהסעיף הזה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
226906075e137d4fbf75ad432fbed7dafea3a3805fdb24542e47416f0f9948ab	בְּמ֤וֹת אָדָ֣ם רָ֭שָׁע תֹּאבַ֣ד תִּקְוָ֑ה וְתוֹחֶ֖לֶת אוֹנִ֣ים אָבָֽדָה׃		book of proverbs
226cfe0a798f077608ea78b100f2891a85fb2ed324af3ed852f9c2f010734c9c	מיכאל גורלובסקי, אברהם הירשזון, צחי הנגבי		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
22a11a80d0f40f5a93fcbaf1aa8aca43577d0b3d1c883bb610b78a882c98044b	"""אני זוכר כשמר בגין ז""ל יצא לארצות-הברית"""		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129150.doc
22a3086595c96716f7ebce3009f1d95ee737ce8fd853936b4020fc5a40d7fcba	עֹ֣שֵֽׁק־דָּ֭ל חֵרֵ֣ף עֹשֵׂ֑הוּ וּ֝מְכַבְּד֗וֹ חֹנֵ֥ן אֶבְיֽוֹן׃		book of proverbs
22ed90deb1bb3a2c9d09e3eb19a659bdcd3cec0b641463aa0adfd82bccf74f70	הם מאיימים, טא-טא-טא-טא		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_185367.doc
2368c85fc3a949e7112c3fba6457dd0c36b0f707d48d1a7836182e8d4563383b	עֹזְבֵ֣י ת֭וֹרָה יְהַֽלְל֣וּ רָשָׁ֑ע וְשֹׁמְרֵ֥י ת֝וֹרָ֗ה יִתְגָּ֥רוּ בָֽם׃ פ		book of proverbs
236987c8af6cf9e3055f4f9565c67311aa04361da0ad67e853cda9a34749dd03	שיניים וחניכים בריאות הופכות על חיוך ליפה יותר 		ציטוט עצמי
23731bd7a21794ac306e79269c649b846a45f3a427aeb837014513a5bfd50f1d	בְּֽכָל־מָ֭קוֹם עֵינֵ֣י יְהוָ֑ה צֹ֝פ֗וֹת רָעִ֥ים וטוֹבִֽים׃		book of proverbs
238d6375c2b268382c4657f82b76ab8e5e6663aaa54dab72534baae78ef13edc	חָכָ֣ם עָצֵ֣ל בְּעֵינָ֑יו מִ֝שִּׁבְעָ֗ה מְשִׁ֣יבֵי טָֽעַם׃		book of proverbs
23b66262c84253ec82813d39e335a6d630352c1e6fdd8382a595f8332372cf51	"""ולקרוא מכתב מאוד מרגש שקיבלתי מיושבי-ראש פורום החפ""שים"""		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129223.doc
240ca34ace6971aef4ed558d0df7a904829a866bdff8e21b08ffa47a7baa3a3d	לֹא־יִכּ֣וֹן אָדָ֣ם בְּרֶ֑שַׁע וְשֹׁ֥רֶשׁ צַ֝דִּיקִ֗ים בַּל־יִמּֽוֹט׃		book of proverbs
241c220db6331c13a2a2c1c85343cceb3d88f43dbc4f3fcd85f918d8c7574f75	שטראוס עשו ריקול למוצרי השוקולד שלהם בעקבות תקלה במפעל		ציטוט עצמי
24c5424607703ab1bdb6b8c71c322a96a5c2f93c5487760eca4696adc07f9a1a	מוחמד ברכה, חנא סוייד, דב חנין		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_182543.doc
24e1c7f68ca9c96a33b70a0b9bccaf609cd0b37d4c661db7614a899ce97f4364	מוחמד ברכה, דב חנין ועפו אגבאריה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181846.doc
250178460fee48987a098fc3952424c49d513506e7220011439e44fccb298319	יִתְיַצְּבוּ מַלְכֵי־אֶרֶץ וְרוֹזְנִים נוֹסְדוּ־יָחַד עַל־אדני וְעַל־מְשִׁיחוֹ		םפר תהלים
2593e2ebd037dcd3d1627535a44d2c69d431b89404fa17e29f0b9fb4ccba601e	מְקַצֶּ֣ה רַ֭גְלַיִם חָמָ֣ס שֹׁתֶ֑ה שֹׁלֵ֖חַ דְּבָרִ֣ים בְּיַד־כְּסִֽיל׃		book of proverbs
25c5ef3ed5136e6ceef95e6edc05cdc3b3f71f92fe10218efe49543c9a0b2e47	בְּשׂ֘וּמ֤וֹ לַיָּ֨ם׀ חֻקּ֗וֹ וּ֭מַיִם לֹ֣א יַֽעַבְרוּ־פִ֑יו בְּ֝חוּק֗וֹ מ֣וֹסְדֵי אָֽרֶץ׃		book of proverbs
25f2239cff981e341cbe87b71d2863d79cc7b9dc1325e693f04a856f8e4e396a	שֵׁ֣ן רֹ֭עָה וְרֶ֣גֶל מוּעָ֑דֶת מִבְטָ֥ח בּ֝וֹגֵ֗ד בְּי֣וֹם צָרָֽה׃		book of proverbs
268cf53313b1f7ba24b2966d3a5e06cf3979f62024022faa0005d3936b3af946	חָכָ֣ם יָ֭רֵא וְסָ֣ר מֵרָ֑ע וּ֝כְסִ֗יל מִתְעַבֵּ֥ר וּבוֹטֵֽחַ׃		book of proverbs
26a58cf02b9e70851e5247a09aaa1d07d82962c1e4cf19fe1c77fc5f2cb2d3c9	כַּ֭פָּהּ פָּרְשָׂ֣ה לֶעָנִ֑י וְ֝יָדֶ֗יהָ שִׁלְּחָ֥ה לָֽאֶבְיֽוֹן׃		book of proverbs
26bc47b104df4076a2f56385f154172b26c033f67ccce2feac63494c312b99fe	"""לא מבטלים, לא מוסיפים, ומתשע""א, כלומר"""		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181887.doc
26d511559e87a2e115e2a5fd3fcd4320640f886dec53d74bf3fba271a2c6580f	מַֽעֲנֶה־רַּ֭ךְ יָשִׁ֣יב חֵמָ֑ה וּדְבַר־עֶ֝֗צֶב יַעֲלֶה־אָֽף׃		book of proverbs
2705cab98fd62c177494ca249e5ee707ad1c98f3b32b63930b0909e22672208d	מִֽכָּל־מִ֭שְׁמָר נְצֹ֣ר לִבֶּ֑ךָ כִּֽי־מִ֝מֶּ֗נּוּ תּוֹצְא֥וֹת חַיִּֽים׃		book of proverbs
2777b107db18312ee84c60c3f0c3976ac6543dd76c313a2690b311107b147b0f	זֵ֣ד יָ֭הִיר לֵ֣ץ שְׁמ֑וֹ ע֝וֹשֶׂ֗ה בְּעֶבְרַ֥ת זָדֽוֹן׃		book of proverbs
2779e11969a4d6b0e2641f3f061d5209ed3142a4c70dfcdaa69a15c334216c82	כָּל־יְמֵ֣י עָנִ֣י רָעִ֑ים וְטֽוֹב־לֵ֝֗ב מִשְׁתֶּ֥ה תָמִֽיד׃		book of proverbs
2781d344e1faa1e0613acc5500a7651fc900119be08376ed662a1e9710384667	גֶּ֭בֶר מַחֲלִ֣יק עַל־רֵעֵ֑הוּ רֶ֝֗שֶׁת פּוֹרֵ֥שׂ עַל־פְּעָמָֽיו׃		book of proverbs
27a7cb36b1d933fba8807d380325e115191f3647072d91720faf53bfc975eaac	וְֽ֭חֹטְאִי חֹמֵ֣ס נַפְשׁ֑וֹ כָּל־מְ֝שַׂנְאַ֗י אָ֣הֲבוּ מָֽוֶת׃ פ		book of proverbs
27e0843e5380f05e7c4f5264e0c02affe6aead16985797309ae2e780a75c38fe	יְֽהוָ֗ה בְּחָכְמָ֥ה יָֽסַד־אָ֑רֶץ כּוֹנֵ֥ן שָׁ֝מַ֗יִם בִּתְבוּנָֽה׃		book of proverbs
27e19a6a11e5c96b44e71384e43298ed515a169c355f90674144c7c6b376dab2	טוֹב־מְ֭עַט בִּצְדָקָ֑ה מֵרֹ֥ב תְּ֝בוּא֗וֹת בְּלֹ֣א מִשְׁפָּֽט׃		book of proverbs
27fe2e5ba234bca34d60d19c18ac66587d3b2dacc39b1131a30358c7b472a01b	אִם־לַלֵּצִ֥ים הֽוּא־יָלִ֑יץ ׳וְלַעֲנִיִּים׳ ״וְ֝לַעֲנָוִ֗ים״ יִתֶּן־חֵֽן׃		book of proverbs
28121f0924a17feaf8f2a8774f9a381cb20c708a9b87e8c15ac383399f5c4fc7	היא מרחה מייקאפ על הלחיים ושמה צללית מתחת לעיניים		ציטוט עצמי
28381a148546049758d34ed11c65fc1084def170be9c308f127fed0b4ea1a1b8	מַשְׂכִּ֣יל עַל־דָּ֭בָר יִמְצָא־ט֑וֹב וּבוֹטֵ֖חַ בַּיהוָ֣ה אַשְׁרָֽיו׃		book of proverbs
286b44e63471f565045d081683890280d66e623a09f64dfe27dee53aa635f8da	"""צה""ל בדרך כלל שולח כעין בקשה"""		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129684.doc
28a656733ff62ab120bb70f4a79accd2f4702e5513972c0e8d93a3c99f1c22dd	פֶּ֭תִי יַאֲמִ֣ין לְכָל־דָּבָ֑ר וְ֝עָר֗וּם יָבִ֥ין לַאֲשֻׁרֽוֹ׃		book of proverbs
28bcb9ccfbca0c6b09b1113a6a907f54cbb6ee3553437dacc6c6185e67ed37ba	זה מגיע ל=מאה ושלושים מיליארד שקל		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
29074650e7eb7093b7c38d7cf24c2bdd464c690997c1c658caa92dee646fd17a	"""לביטול ה""מצ'ינג"" בפרויקטים חברתיים ביישובים שנמצאים במצב סוציו-אקונומי נמוך"""		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_187103.doc
2992c690d902b60d31ceca9652e131d8ce668fc12b00867da11de899478614bd	הָבִ֣ינוּ פְתָאיִ֣ם עָרְמָ֑ה וּ֝כְסִילִ֗ים הָבִ֥ינוּ לֵֽב׃		book of proverbs
29e400fc2984bd84ad5bf3f54aa8343b4ceb63c7334744224dbfe5dd3c2a943a	נמצאת כאן ביציע עורכת-הדין עינת זליכוב		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129174.doc
2a169352e4f5f07ce55dcd547bf2fd0aeed3d98fd12bc7f6b3499abbf2a5d070	יִרְאַ֣ת יְ֭הוָה תּוֹסִ֣יף יָמִ֑ים וּשְׁנ֖וֹת רְשָׁעִ֣ים תִּקְצֹֽרְנָה׃		book of proverbs
2a1dee18e866c5c37c6a3ad16df896b798e58bea01d95b5cc322009d2d4ea173	ליאת קרפטי, אילנה יאשייב, צבי רוזן		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
2a7c65518be067cc5f0fd21d69f0aa490c46ff5dce788d0f242bbe5e0597f2bf	עַֽווֹנוֹתָ֗יו יִלְכְּדֻנ֥וֹ אֶת־הָרָשָׁ֑ע וּבְחַבְלֵ֥י חַ֝טָּאת֗וֹ יִתָּמֵֽךְ׃		book of proverbs
2a9076b69d7a1ef16c7f2f7742f7c4df37134a7404a215157db1089ea68bfd5b	לְ֭כוּ לַחֲמ֣וּ בְֽלַחֲמִ֑י וּ֝שְׁת֗וּ בְּיַ֣יִן מָסָֽכְתִּי׃		book of proverbs
2abcfe3d4bd9e6dde2ac41ef557f0f0936b184178260b45f99f227db39c8951c	סעיד נפאע, ג'מאל זחאלקה, ואסל טאהא		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc
2acd224445fc4e9623049fe3c78e898e29ced32d0391c64857fafb1c8732ade0	מַ֥עֲדֶה בֶּ֨גֶד׀ בְּי֣וֹם קָ֭רָה חֹ֣מֶץ עַל־נָ֑תֶר וְשָׁ֥ר בַּ֝שִּׁרִ֗ים עַ֣ל לֶב־רָֽע׃ פ		book of proverbs
2b338b62974e3fa8aeb921568b8c24606fcd68c82481243279c0eee0c773c59f	שְׁא֣וֹל ׳וַאֲבַדֹּה׳ ״וַ֭אֲבַדּוֹ״ לֹ֣א תִשְׂבַּ֑עְנָה וְעֵינֵ֥י הָ֝אָדָ֗ם לֹ֣א תִשְׂבַּֽעְנָה׃		book of proverbs
2b8518092c6300decc7091fa695c4ee00a5f18d18a22c616ad8a2738b922350a	"""גדודי צה""ל מגיעים לתעסוקה ביהודה ושומרון"""		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175868.doc
2ba5d3e78f1e0b39c611b1fdc46e06a364efa4f899321404023933619ba49519	אַל־תַּלְשֵׁ֣ן עֶ֭בֶד ׳אֶל־אֲדֹנוֹ׳ ״אֶל־אֲדֹנָ֑יו״ פֶּֽן־יְקַלֶּלְךָ֥ וְאָשָֽׁמְתָּ׃		book of proverbs
2c2aef87a6d242154dac85f25ea60ce77d6d0b76c33b6f62a779082830b42e5d	ארגז חול בגינת הילדים מגעילים לרוב כי חתולים עושים שם קקי		ציטוט עצמי
2c71e3d14a0b61cd67e17e88777f351fbc2d1f8b6397fe43138f1bb678ffe60b	"""ועדת האתיקה צריכה להחליט במה שנקרא בלשון המשפט ""פרה-רולינג"" בהרבה מאוד נושאים"""		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129660.doc
2c7c7e54a820a2f11143580d0a7628b31eb8c48e0406f21140c20e1d6ee1a1b7	עַד־לֹ֣א עָ֭שָׂה אֶ֣רֶץ וְחוּצ֑וֹת וְ֝רֹ֗אשׁ עָפְר֥וֹת תֵּבֵֽל׃		book of proverbs
2cad1be57737e24bd676ec1dbdafbc00fcc6770ac0b5e63a3bd99a60f0551296	יֹדֵ֣עַ צַ֭דִּיק דִּ֣ין דַּלִּ֑ים רָ֝שָׁ֗ע לֹא־יָבִ֥ין דָּֽעַת׃		book of proverbs
2dae6f8c556181f31bb539f3ba073c3e0245ca3bf498b6d7b0d4dd8712ef5f3b	חֲמַת־מֶ֥לֶךְ מַלְאֲכֵי־מָ֑וֶת וְאִ֖ישׁ חָכָ֣ם יְכַפְּרֶֽנָּה׃		book of proverbs
2e090e848e764cb056e453998b36a1f318067445bda18d7dec73732a7fff6d2c	דֶּ֣רֶךְ רְ֭שָׁעִים כָּֽאֲפֵלָ֑ה לֹ֥א יָ֝דְע֗וּ בַּמֶּ֥ה יִכָּשֵֽׁלוּ׃ פ		book of proverbs
2e286c5c42d31e9cd0a6a99c60bb2c01e4f5be58a2f15d16dc655026c252ecd7	בַּרְזֶ֣ל בְּבַרְזֶ֣ל יָ֑חַד וְ֝אִ֗ישׁ יַ֣חַד פְּנֵֽי־רֵעֵֽהוּ׃		book of proverbs
2e304991253e961c8612b42cbf583d25a0b4e852bf7ee1c1fcb83af3ec7e549a	מוחמד ברכה, אברהם שוחט, עזמי בשארה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129184.doc
2e8f2ebca973addede7138b09fe3f3de8983747ff9ea956622cebb4af19663be	יֹ֤סֵ֨ר׀ לֵ֗ץ לֹקֵ֣חַֽ ל֣וֹ קָל֑וֹן וּמוֹכִ֖יחַ לְרָשָׁ֣ע מוּמֽוֹ׃		book of proverbs
2f0ca3c641312f284fe2391f8340740408a0f186208a0595a07538535ea8f987	אילנה כהן, יצחק כהן, רן כהן		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
2f960d7e4a20739004cf18db5c23b8b757080c6b2d4892a60b15b898ff4cd6be	ש=עשרים אחוזים מהמרשמים לתרופות שרופא כתב לא ממומשים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
2fbbe7029e04fe4f77e5c6ddc3aa2ac2331c3c52f532c02ef9b799b2aee6487a	"""והאירנים ו""אל-קאעידה"" פועלים חזק בארגוני הטרור"""		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129555.doc
2ff8845341f0f22ca0669ba9b420bb1473a66e09df38880b30f45323d232b82d	נִֽבֳהָ֥ל לַה֗וֹן אִ֭ישׁ רַ֣ע עָ֑יִן וְלֹֽא־יֵ֝דַע כִּי־חֶ֥סֶר יְבֹאֶֽנּוּ׃		book of proverbs
30952850deac0455ff63920d8e9d7c8c60ab098890cc5ebad739e2f634fcb3a8	"""לא להתנתקות ולא לכיבוש""; היא בידי"""		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129039.doc
30b402b958f5e92f3ff03532ae7df17ca6d0eb36ab1c289526235faba108abbc	שְׁמֹ֣ר מִצְוֺתַ֣י וֶחְיֵ֑ה וְ֝תוֹרָתִ֗י כְּאִישׁ֥וֹן עֵינֶֽיךָ׃		book of proverbs
3132461562c02dd91c54017980c75bf454469f2b945bba1465659baa33aa6e23	כגון קביעת תחנות ומיקומן ושילוט הכוונה; ג		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181847.doc
3140e9024e7e48e0b46eff6932e68a4612ffd6aee7339aee7f879142f6ae6d07	מִ֭דְיָנִים יַשְׁבִּ֣ית הַגּוֹרָ֑ל וּבֵ֖ין עֲצוּמִ֣ים יַפְרִֽיד׃		book of proverbs
315291cd3545bd4dac30b271bdd42c4c07230b26c09d74ed618b3b383f01c5c5	׳גְּרָל־גְּֽדָל־חֵ֭מָה׳ נֹ֣שֵׂא עֹ֑נֶשׁ כִּ֥י אִם־תַּ֝צִּ֗יל וְע֣וֹד תּוֹסִֽף׃		book of proverbs
316ad06316b537b1700bc21dd58172b1d9ce03602946eac86b999a7e57186a54	בָּֽא־זָ֭דוֹן וַיָּבֹ֣א קָל֑וֹן וְֽאֶת־צְנוּעִ֥ים חָכְמָֽה׃		book of proverbs
3172b187919e8425978b810856bf7a55aca8d921207a47df728392068c4d7f24	אִֽישׁ־חָכָ֗ם נִ֭שְׁפָּט אֶת־אִ֣ישׁ אֱוִ֑יל וְרָגַ֥ז וְ֝שָׂחַ֗ק וְאֵ֣ין נָֽחַת׃		book of proverbs
3179f3accff7bdf0b5060df89e5f54c19bfffa672c278728cc1983a577b8909c	וכמובן גם עם מנהל רשות המסים יהודה נסרדישי		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181847.doc
3194d1122d4e9c0df9a6e62882198e1ea2a100013a9dd9b3dd5161c82cbb0e36	רַבּ֣וֹת מַחֲשָׁב֣וֹת בְּלֶב־אִ֑ישׁ וַעֲצַ֥ת יְ֝הוָ֗ה הִ֣יא תָקֽוּם׃		book of proverbs
31b3925fcafb6b3e67b30584bc56c5f74dc65222692fd3b1f53a2e29b9794997	ציפי חוטובלי, זבולון אורלב, מסעוד גנאים		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_195916.doc
31e4a7b7dd4827b83a99be86507e790f9204db3cd8d65ca9ab0971c76cb4784e	אחד שתיים שלוש ארבע חמש שש שבע שממונה תשעה עשר		ציטוט עצמי
321f6b1fe7d989c2f8273adf0d94cb43fb5ead9b81233e1fc31626a74ae85832	שְׂפָתַ֥יִם יִשָּׁ֑ק מֵ֝שִׁ֗יב דְּבָרִ֥ים נְכֹחִֽים׃		book of proverbs
